Datum;Časová zóna;Typ;Detail;Částka [CZK];Název projektu;Odkaz na projekt;Typ projektu
2024-08-29 08:42:45;+02:00;Nabídka ke koupi;Nabídka ke koupi na sekundárním trhu;-100,00;Residence Nad Lomničkou – 1. tranše (E1);https://b3130.preview.investown.net/property/zelezne-residence-nad-lomnickou-1.-transe-e1-265;crowdfunding
2024-08-29 08:42:03;+02:00;Nabídka ke koupi;Nabídka ke koupi na sekundárním trhu;-300,00;Residence Nad Lomničkou – 1. tranše (E1);https://b3130.preview.investown.net/property/zelezne-residence-nad-lomnickou-1.-transe-e1-265;crowdfunding
2024-08-28 08:15:52;+02:00;Výnos;Výnos z investice;53,68;Bytové jednotky Holandská – 2. tranše;https://b3130.preview.investown.net/property/praha-vrsovice-bytove-jednotky-holandska-2.-transe-698;crowdfunding
2024-08-27 10:57:45;+02:00;Výnos;Výnos z investice;7,14;Rezidence Jateční – 1. tranše (E1);https://b3130.preview.investown.net/property/prerov-rezidence-jatecni-1.-transe-e1-401;crowdfunding
2024-08-27 09:19:17;+02:00;Výnos;Výnos z investice;43,74;Residence Lípové sady 2. etapa;https://b3130.preview.investown.net/property/rousinov-residence-lipove-sady-2.etapa-777;crowdfunding
2024-08-26 10:15:53;+02:00;Výnos;Výnos z investice;5,09;Rezidenční bydlení Libochovice – 4. tranše ;https://b3130.preview.investown.net/property/libochovice-rezidencni-bydleni-libochovice-4.-transe-645;crowdfunding
2024-08-24 11:15:55;+02:00;Výnos;Výnos z investice;3,55;Pozemky Olomouc – Nový Svět 1: 7. etapa;https://b3130.preview.investown.net/property/olomouc-pozemky-olomouc-novy-svet-1:-7.-etapa-80;crowdfunding
2024-08-24 11:15:55;+02:00;Bonusový výnos;Bonusový výnos podle úrovně;0,45;Pozemky Olomouc – Nový Svět 1: 7. etapa;https://b3130.preview.investown.net/property/olomouc-pozemky-olomouc-novy-svet-1:-7.-etapa-80;crowdfunding
2024-08-23 15:15:53;+02:00;Výnos;Výnos z investice;4,16;Dvojdům TWIX – 1. tranše (E2);https://b3130.preview.investown.net/property/ujezd-u-pruhonic-praha-ujezd-dvojdum-twix-1.-transe-e2-981;crowdfunding
2024-08-23 13:15:53;+02:00;Výnos;Výnos z investice;16,05;Rezidence Hlaváčkova – 1. tranše (E2);https://b3130.preview.investown.net/property/praha-rezidence-hlavackova-1.-transe-e2-725;crowdfunding
2024-08-23 12:15:53;+02:00;Výnos;Výnos z investice;29,16;Dvojdům TWIX – 1. tranše (E1);https://b3130.preview.investown.net/property/ujezd-u-pruhonic-praha-ujezd-dvojdum-twix-1.-transe-e1-482;crowdfunding
2024-08-22 12:18:30;+02:00;Výnos;Výnos z investice;7,49;Rezidence Lesík – 3. etapa;https://b3130.preview.investown.net/property/kladno-rezidence-lesik-3.-etapa-389;crowdfunding
2024-08-22 12:18:30;+02:00;Bonusový výnos;Bonusový výnos podle úrovně;0,83;Rezidence Lesík – 3. etapa;https://b3130.preview.investown.net/property/kladno-rezidence-lesik-3.-etapa-389;crowdfunding
2024-08-22 12:03:52;+02:00;Výnos;Výnos z investice;167,68;Jesenice City 4;https://b3130.preview.investown.net/property/jesenice-jesenice-city-4-432;crowdfunding
2024-08-22 12:00:05;+02:00;Výnos;Výnos z investice;7,72;Rodinné domy Hostivice – 4. etapa;https://b3130.preview.investown.net/property/hostivice-praha-zapad-rodinne-domy-hostivice-4.-etapa-472;crowdfunding
2024-08-21 15:17:22;+02:00;Výnos;Výnos z investice;4,69;Rubikon II – 1. etapa;https://b3130.preview.investown.net/property/hradec-kralove-rubikon-ii-1.-etapa-638;crowdfunding
2024-08-21 12:15:53;+02:00;Výnos;Výnos z investice;4,16;Domy v přírodě – 2. tranše (E1);https://b3130.preview.investown.net/property/krizkovy-ujezdec-domy-v-prirode-2.-transe-e1-1;crowdfunding
2024-08-19 22:36:10;+02:00;Výnos;Výnos z investice;15,00;Rodinné domy Vítějeves – 1. tranše (E1);https://b3130.preview.investown.net/property/vitejeves-rodinne-domy-vitejeves-1.-transe-e1-576;crowdfunding
2024-08-19 11:17:03;+02:00;Výnos;Výnos z investice;17,39;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-08-18 11:15:51;+02:00;Výnos;Výnos z investice;41,66;Rodinné domy Škvorec – 1. etapa;https://b3130.preview.investown.net/property/skvorec-praha-vychod-rodinne-domy-skvorec-1.-etapa-655;crowdfunding
2024-08-17 17:15:52;+02:00;Výnos;Výnos z investice;43,74;Dům v Lomu – 2. etapa;https://b3130.preview.investown.net/property/lom-lom-u-mostu-dum-v-lomu-2.-etapa-368;crowdfunding
2024-08-16 22:30:36;+02:00;Bonusový výnos;Bonusový výnos podle úrovně;0,48;Terasy Březová alej – 1. tranše (E2) ;https://b3130.preview.investown.net/property/liberec-terasy-brezova-alej-1.-transe-e2-253;crowdfunding
2024-08-16 22:30:36;+02:00;Výnos;Výnos z investice;4,53;Terasy Březová alej – 1. tranše (E2) ;https://b3130.preview.investown.net/property/liberec-terasy-brezova-alej-1.-transe-e2-253;crowdfunding
2024-08-16 15:25:53;+02:00;Investice;Investice do příležitosti;-1010,91;Hotel Eduard 1: 1. etapa;https://b3130.preview.investown.net/property/rokytnice-hotel-eduard-1:-1.-etapa-17;crowdfunding
2024-08-15 22:30:35;+02:00;Výnos;Výnos z investice;2,20;Bytový dům Brno-Husovice – 10. etapa ;https://b3130.preview.investown.net/property/brno-bytovy-dum-brno-husovice-10.-etapa-749;crowdfunding
2024-08-15 22:30:35;+02:00;Bonusový výnos;Bonusový výnos podle úrovně;0,70;Bytový dům Brno-Husovice – 10. etapa ;https://b3130.preview.investown.net/property/brno-bytovy-dum-brno-husovice-10.-etapa-749;crowdfunding
2024-08-15 13:20:05;+02:00;Výnos;Výnos z investice;8,01;RD v Dolních Břežanech – 1. etapa;https://b3130.preview.investown.net/property/dolni-brezany-praha-zapad-rd-v-dolnich-brezanech-1.-etapa-309;crowdfunding
2024-08-15 12:34:09;+02:00;Investice;Investice do příležitosti;-500,00;Bytový dům Praha-Hlaváčkova 1: 1. etapa;https://b3130.preview.investown.net/property/praha-bytovy-dum-praha-hlavackova-1:-1.-etapa-136;crowdfunding
2024-08-15 12:33:55;+02:00;Investice;Investice do příležitosti;-500,00;Rodinný dům Praha-Střížkovská 1: 2. etapa;https://b3130.preview.investown.net/property/praha-rodinny-dum-praha-strizkovska-1:-2.-etapa-121;crowdfunding
2024-08-15 12:32:49;+02:00;Odstoupení;Odstoupení od investice;1000,00;Rezidence Výhledy Praha-Podolí 1: 10. etapa;https://b3130.preview.investown.net/property/praha-podoli-rezidence-vyhledy-praha-podoli-1:-10.-etapa-427;crowdfunding
2024-08-15 12:31:26;+02:00;Investice;Investice do příležitosti;-1000,00;Rezidence Výhledy Praha-Podolí 1: 10. etapa;https://b3130.preview.investown.net/property/praha-podoli-rezidence-vyhledy-praha-podoli-1:-10.-etapa-427;crowdfunding
2024-08-15 12:30:54;+02:00;Vklad peněz;Bankovní převod;2000,00;;;
2024-08-15 12:27:15;+02:00;Investice;Investice do příležitosti;-500,00;Bytový dům Zádušní 1: 1. etapa;https://b3130.preview.investown.net/property/kladno-bytovy-dum-zadusni-1:-1.-etapa-905;crowdfunding
2024-08-15 12:26:19;+02:00;Splacení jistiny;Úspěšný konec investice;500,00;Maverick Group – 13. etapa;https://b3130.preview.investown.net/property/kladno-maverick-group-13.-etapa-613;crowdfunding
2024-08-15 12:26:12;+02:00;Investice;Investice do příležitosti;-1017,06;Na Křížení cest 1: 4. etapa;https://b3130.preview.investown.net/property/vejprnice-na-krizeni-cest-1:-4.-etapa-430;crowdfunding
2024-08-15 12:25:43;+02:00;Investice;Investice do příležitosti;-1000,00;Mělnické stráně 1: 2. etapa;https://b3130.preview.investown.net/property/melnik-melnicke-strane-1:-2.-etapa-990;crowdfunding
2024-08-15 12:23:45;+02:00;Splacení jistiny;Úspěšný konec investice;1433,91;Maverick Group – 14. etapa;https://b3130.preview.investown.net/property/kladno-maverick-group-14.-etapa-277;crowdfunding
2024-08-15 11:54:55;+02:00;Splacení jistiny;Úspěšný konec investice;500,00;Maverick Group – 1. etapa;https://b3130.preview.investown.net/property/kladno-maveric-group-1.-etapa-11;crowdfunding
2024-08-13 10:19:49;+02:00;Bonusový výnos;Bonusový výnos podle úrovně;1,07;Rodinný dům v Divišově – 1. etapa;https://b3130.preview.investown.net/property/divisov-rodinny-dum-v-divisove-1.-etapa-328;crowdfunding
2024-08-13 10:19:49;+02:00;Výnos;Výnos z investice;10,18;Rodinný dům v Divišově – 1. etapa;https://b3130.preview.investown.net/property/divisov-rodinny-dum-v-divisove-1.-etapa-328;crowdfunding
2024-08-12 22:30:29;+02:00;Výnos;Výnos z investice;16,49;Residence Lípové sady 2. v pořadí – 2. tranše (E1);https://b3130.preview.investown.net/property/rousinov-residence-lipove-sady-2.-v-poradi-2.-transe-e1-914;crowdfunding
2024-08-11 12:18:26;+02:00;Výnos;Výnos z investice;7,12;Rodinné domy Červený dub – 1. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-1.-etapa-237;crowdfunding
2024-08-11 12:15:52;+02:00;Výnos;Výnos z investice;17,49;Meta Development II - 8. etapa ;https://b3130.preview.investown.net/property/kladno-krocehlavy-meta-development-ii-8.-etapa-755;crowdfunding
2024-08-11 11:15:53;+02:00;Výnos;Výnos z investice;4,60;Rodinné domy Červený dub – 3. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-3.-etapa-721;crowdfunding
2024-08-11 09:18:45;+02:00;Výnos;Výnos z investice;8,74;Meta Development II - 4. etapa ;https://b3130.preview.investown.net/property/kladno-krocehlavy-meta-development-ii-4.-etapa-79;crowdfunding
2024-08-11 08:17:07;+02:00;Výnos;Výnos z investice;8,73;Bytový dům v Rakovníku – 1. etapa;https://b3130.preview.investown.net/property/rakovnik-bytovy-dum-v-rakovniku-1.-etapa-908;crowdfunding
2024-08-10 10:18:49;+02:00;Bonusový výnos;Bonusový výnos podle úrovně;0,44;Dům u sv. Václava – 1. tranše (E1) ;https://b3130.preview.investown.net/property/psary-dum-u-sv.-vaclava-1.-transe-e1-427;crowdfunding
2024-08-10 10:18:49;+02:00;Výnos;Výnos z investice;3,91;Dům u sv. Václava – 1. tranše (E1) ;https://b3130.preview.investown.net/property/psary-dum-u-sv.-vaclava-1.-transe-e1-427;crowdfunding
2024-08-09 21:31:05;+02:00;Výnos;Výnos z investice;4,21;Rezidenční bydlení Libochovice – 2. tranše (E1);https://b3130.preview.investown.net/property/libochovice-rezidencni-bydleni-libochovice-2.-transe-e1-677;crowdfunding
2024-08-08 19:18:43;+02:00;Výnos;Výnos z investice;0,17;Nový Černilov;https://b3130.preview.investown.net/property/hradec-kralove-novy-cernilov-666;crowdfunding
2024-08-07 17:53:23;+02:00;Investice;Investice do příležitosti;-1004,37;Na Křížení cest 1: 1. etapa;https://b3130.preview.investown.net/property/vejprnice-na-krizeni-cest-1:-1.-etapa-536;crowdfunding
2024-08-07 17:53:09;+02:00;Odstoupení;Odstoupení od investice;1000,00;Na Křížení cest 1: 1. etapa;https://b3130.preview.investown.net/property/vejprnice-na-krizeni-cest-1:-1.-etapa-536;crowdfunding
2024-08-07 11:17:09;+02:00;Výnos;Výnos z investice;4,37;Zámek Bezno – 2. etapa;https://b3130.preview.investown.net/property/bezno-zamek-bezno-2.-etapa-270;crowdfunding
2024-08-06 18:29:03;+02:00;Investice;Investice do příležitosti;-1000,00;Na Křížení cest 1: 1. etapa;https://b3130.preview.investown.net/property/vejprnice-na-krizeni-cest-1:-1.-etapa-536;crowdfunding
2024-08-06 17:51:35;+02:00;Vklad peněz;Bankovní převod;1000,00;;;
2024-08-06 10:10:57;+02:00;Investice;Investice do příležitosti;-738,68;Rezidence Výhledy Praha-Podolí 1: 1. etapa;https://b3130.preview.investown.net/property/praha-podoli-rezidence-vyhledy-praha-podoli-1:-1.-etapa-276;crowdfunding
2024-08-06 10:10:11;+02:00;Odstoupení;Odstoupení od investice;665,48;Rezidence Výhledy Praha-Podolí 1: 1. etapa;https://b3130.preview.investown.net/property/praha-podoli-rezidence-vyhledy-praha-podoli-1:-1.-etapa-276;crowdfunding
2024-08-06 09:15:53;+02:00;Výnos;Výnos z investice;73,20;Bytové jednotky Holandská – 2. tranše;https://b3130.preview.investown.net/property/praha-vrsovice-bytove-jednotky-holandska-2.-transe-698;crowdfunding
2024-08-05 20:48:28;+02:00;Investice;Investice do příležitosti;-665,48;Rezidence Výhledy Praha-Podolí 1: 1. etapa;https://b3130.preview.investown.net/property/praha-podoli-rezidence-vyhledy-praha-podoli-1:-1.-etapa-276;crowdfunding
2024-08-05 20:10:46;+02:00;Vklad peněz;Bankovní převod;500,00;;;
2024-08-05 12:15:59;+02:00;Bonusový výnos;Bonusový výnos podle úrovně;0,50;Rezidence v Dolních Břežanech – 1. tranše (E2);https://b3130.preview.investown.net/property/dolni-brezany-rezidence-v-dolnich-brezanech-1.-transe-e2-537;crowdfunding
2024-08-05 12:15:59;+02:00;Výnos;Výnos z investice;4,50;Rezidence v Dolních Břežanech – 1. tranše (E2);https://b3130.preview.investown.net/property/dolni-brezany-rezidence-v-dolnich-brezanech-1.-transe-e2-537;crowdfunding
2024-08-05 09:24:53;+02:00;Bonusový výnos;Bonusový výnos podle úrovně;0,53;Domy v Dolních Věstonicích – 1. tranše (E1) ;https://b3130.preview.investown.net/property/dolni-vestonice-domy-v-dolnich-vestonicich-1.-transe-e1-909;crowdfunding
2024-08-05 09:24:53;+02:00;Výnos;Výnos z investice;4,78;Domy v Dolních Věstonicích – 1. tranše (E1) ;https://b3130.preview.investown.net/property/dolni-vestonice-domy-v-dolnich-vestonicich-1.-transe-e1-909;crowdfunding
2024-08-02 12:16:55;+02:00;Výnos;Výnos z investice;5,11;Ateliéry Neugraf – 1. tranše (E3) ;https://b3130.preview.investown.net/property/praha-smichov-ateliery-neugraf-1.-transe-e3-453;crowdfunding
2024-07-31 15:50:40;+02:00;Výnos;Výnos z investice;2,08;Jáchymovská 463/37-43;https://b3130.preview.investown.net/property/karlovy-vary-bohatice-jachymovska-46337-43-481;legacy
2024-07-31 15:49:15;+02:00;Výnos;Výnos z investice;1,88;Nejdecká 160/8, byt 10;https://b3130.preview.investown.net/property/karlovy-vary-rybare-nejdecka-810-206;legacy
2024-07-31 15:42:28;+02:00;Výnos;Výnos z investice;0,21;Jáchymovská 463/23;https://b3130.preview.investown.net/property/karlovy-vary-jachymovska-46323-468;legacy
2024-07-30 22:30:30;+02:00;Výnos;Výnos z investice;5,71;Areál Hladov – 4. etapa;https://b3130.preview.investown.net/property/hladov-areal-hladov-4.-etapa-20;crowdfunding
2024-07-30 18:02:31;+02:00;Výnos;Výnos z investice;14,83;Rodinné domy v Libeži – 1. etapa;https://b3130.preview.investown.net/property/libez-rodinne-domy-v-libezi-1.-etapa-606;crowdfunding
2024-07-30 14:25:27;+02:00;Výnos;Výnos z investice;8,74;Ateliéry Neugraf – 2. tranše (E2) ;https://b3130.preview.investown.net/property/praha-smichov-ateliery-neugraf-2.-transe-e2-308;crowdfunding
2024-07-30 09:15:54;+02:00;Výnos;Výnos z investice;13,59;Bytové domy v Děčíně – 1. etapa;https://b3130.preview.investown.net/property/decin-bytove-domy-v-decine-1.-etapa-554;crowdfunding
2024-07-29 22:30:33;+02:00;Výnos;Výnos z investice;13,84;RD Dolní Loučky – 1. tranše (E2) ;https://b3130.preview.investown.net/property/dolni-loucky-brno-venkov-rd-dolni-loucky-1.-transe-e2-498;crowdfunding
2024-07-29 16:15:53;+02:00;Výnos;Výnos z investice;12,91;Areál Zákupy – 1. etapa;https://b3130.preview.investown.net/property/zakupy-areal-zakupy-1.-etapa-573;crowdfunding
2024-07-29 12:15:52;+02:00;Výnos;Výnos z investice;11,56;Lux Apartments – 1. etapa;https://b3130.preview.investown.net/property/senica-lux-apartments-1.-etapa-708;crowdfunding
2024-07-27 11:19:39;+02:00;Výnos;Výnos z investice;43,74;Residence Lípové sady 2. etapa;https://b3130.preview.investown.net/property/rousinov-residence-lipove-sady-2.etapa-777;crowdfunding
2024-07-26 10:17:21;+02:00;Výnos;Výnos z investice;7,14;Rezidence Jateční – 1. tranše (E1);https://b3130.preview.investown.net/property/prerov-rezidence-jatecni-1.-transe-e1-401;crowdfunding
2024-07-26 10:15:52;+02:00;Výnos;Výnos z investice;5,09;Rezidenční bydlení Libochovice – 4. tranše ;https://b3130.preview.investown.net/property/libochovice-rezidencni-bydleni-libochovice-4.-transe-645;crowdfunding
2024-07-25 10:15:51;+02:00;Výnos;Výnos z investice;8,74;Apartmány Boží Dar – 5. etapa;https://b3130.preview.investown.net/property/bozi-dar-apartmany-bozi-dar-5.-etapa-517;crowdfunding
2024-07-25 10:09:43;+02:00;Investice;Investice do příležitosti;-842,62;Bytový dům Brno-Husovice – 10. etapa ;https://b3130.preview.investown.net/property/brno-bytovy-dum-brno-husovice-10.-etapa-749;crowdfunding
2024-07-24 16:48:11;+02:00;Splacení jistiny;Úspěšný konec investice;600,00;Rezidence Pudlák – 2. etapa;https://b3130.preview.investown.net/property/teplice-ujezdecek-rezidence-pudlak-2.-etapa-604;crowdfunding
2024-07-23 16:24:15;+02:00;Výnos;Výnos z investice;16,05;Rezidence Hlaváčkova – 1. tranše (E2);https://b3130.preview.investown.net/property/praha-rezidence-hlavackova-1.-transe-e2-725;crowdfunding
2024-07-23 15:45:02;+02:00;Výnos;Výnos z investice;29,16;Dvojdům TWIX – 1. tranše (E1);https://b3130.preview.investown.net/property/ujezd-u-pruhonic-praha-ujezd-dvojdum-twix-1.-transe-e1-482;crowdfunding
2024-07-23 15:44:43;+02:00;Výnos;Výnos z investice;4,16;Dvojdům TWIX – 1. tranše (E2);https://b3130.preview.investown.net/property/ujezd-u-pruhonic-praha-ujezd-dvojdum-twix-1.-transe-e2-981;crowdfunding
2024-07-23 12:34:34;+02:00;Bonusový výnos;Bonusový výnos podle úrovně;0,83;Rezidence Lesík – 3. etapa;https://b3130.preview.investown.net/property/kladno-rezidence-lesik-3.-etapa-389;crowdfunding
2024-07-23 12:34:34;+02:00;Výnos;Výnos z investice;7,49;Rezidence Lesík – 3. etapa;https://b3130.preview.investown.net/property/kladno-rezidence-lesik-3.-etapa-389;crowdfunding
2024-07-22 12:17:43;+02:00;Výnos;Výnos z investice;4,20;Maverick Group – 1. etapa;https://b3130.preview.investown.net/property/kladno-maveric-group-1.-etapa-11;crowdfunding
2024-07-21 14:16:58;+02:00;Výnos;Výnos z investice;4,69;Rubikon II – 1. etapa;https://b3130.preview.investown.net/property/hradec-kralove-rubikon-ii-1.-etapa-638;crowdfunding
2024-07-21 11:15:52;+02:00;Výnos;Výnos z investice;4,16;Domy v přírodě – 2. tranše (E1);https://b3130.preview.investown.net/property/krizkovy-ujezdec-domy-v-prirode-2.-transe-e1-1;crowdfunding
2024-07-20 09:02:29;+02:00;Výnos;Výnos z investice;167,68;Jesenice City 4;https://b3130.preview.investown.net/property/jesenice-jesenice-city-4-432;crowdfunding
﻿Datum;Časová zóna;Typ;Detail;Částka [CZK];Název projektu;Odkaz na projekt;Typ projektu
2024-07-19 14:15:52;+02:00;Výnos;Výnos z investice;4,20;Maverick Group – 13. etapa;https://b3130.preview.investown.net/property/kladno-maverick-group-13.-etapa-613;crowdfunding
2024-07-19 14:15:48;+02:00;Investice;Investice do příležitosti;-538,47;Pozemky Olomouc – Nový Svět 1: 7. etapa;https://b3130.preview.investown.net/property/olomouc-pozemky-olomouc-novy-svet-1:-7.-etapa-80;crowdfunding
